"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"1","AF457070","AF457053",28.5631,28.5631,FALSE,0,FALSE,0,TRUE,3,TRUE,12,FALSE,0
"2","AF407160","EU110094",19.2664,27.2664,FALSE,0,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"3","AB287376","AY322184",21.8921,15.8907,TRUE,3,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"4","EU853030","EU853038",4.76279,4.76279,TRUE,3,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"5","KU921776","AF457077",35.3501,23.3528,TRUE,33,TRUE,3,TRUE,3,TRUE,3,FALSE,0
"6","AY905588","AY905583",11.8745,11.3489,FALSE,0,TRUE,3,FALSE,0,FALSE,0,TRUE,1
"7","JX508880","JX508878",5.13419,5.13419,TRUE,12,TRUE,6,FALSE,0,TRUE,6,FALSE,0
"8","EU110092","KT022382",30.1111,34.5003,FALSE,0,TRUE,6,FALSE,0,TRUE,6,FALSE,0
"9","FJ623485","HM215271",29.7294,31.7253,TRUE,24,TRUE,24,FALSE,0,TRUE,9,TRUE,27
"10","JF683767","AY713406",34.3982,20.3968,TRUE,18,TRUE,12,FALSE,0,FALSE,0,TRUE,3
"11","KT022377","KU921745",25.7283,31.727,TRUE,6,TRUE,21,FALSE,0,TRUE,4,FALSE,0
"12","MF373182","AF219261",42.7751,19.7772,TRUE,18,TRUE,12,FALSE,0,TRUE,5,TRUE,9
"13","FJ623477","AF457067",25.018,20.0159,TRUE,30,TRUE,21,FALSE,0,TRUE,18,FALSE,0
"14","HQ540689","KT022383",33.6334,29.836,TRUE,3,TRUE,3,FALSE,0,TRUE,3,TRUE,12
"15","KX907372","HM215298",1.82458,1.72875,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"16","KP109490","AF457075",30.5578,21.553,TRUE,15,TRUE,12,FALSE,0,TRUE,12,FALSE,0
"17","KT022384","KT022376",3.84393,2.57628,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"18","KT022372","KT022370",27.5373,26.5408,FALSE,0,TRUE,9,FALSE,0,TRUE,12,TRUE,3
"19","KY658694","KU921712",38.4038,42.4011,FALSE,0,TRUE,15,FALSE,0,TRUE,3,FALSE,0
"20","EU110087","AF069671",24.3689,18.3648,FALSE,0,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"21","FJ623486","AF457069",29.2376,24.2355,TRUE,3,TRUE,6,FALSE,0,TRUE,15,FALSE,0
"22","KT022368","FJ623475",29.9269,30.9289,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"23","AF457080","HQ615970",24.2642,31.6865,FALSE,0,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"24","KJ158436","KU921779",41.155,40.6348,TRUE,1,TRUE,18,FALSE,0,TRUE,6,TRUE,2
"25","KT022381","KU921752",31.2222,36.2215,TRUE,18,TRUE,6,FALSE,0,TRUE,6,FALSE,0
"26","HM215258","KX907347",1.40713,1.74937,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"27","FJ623483","KT022374",32.7522,31.7528,TRUE,9,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"28","KT152843","KT152840",18.268,15.459,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"29","KT152846","KT152839",18.9085,27.3629,TRUE,24,TRUE,15,FALSE,0,TRUE,3,TRUE,6
"30","KU921759","FJ623476",40.1609,35.0197,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"31","FJ623484","FJ623481",12.8067,12.8067,FALSE,0,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"32","KU921788","FJ623487",29.8007,24.8014,TRUE,42,TRUE,27,TRUE,3,TRUE,6,FALSE,0
"33","L22943","AY322190",15.9054,22.9061,FALSE,0,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"34","JX877522","HM215350",18.7138,18.5522,TRUE,12,TRUE,12,FALSE,0,FALSE,0,TRUE,3
"35","EF151812","AF418562",25.5735,22.5728,TRUE,6,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"36","KT022363","HQ595767",27.9701,31.7758,TRUE,12,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"37","KT022369","KT022360",25.9737,26.973,TRUE,6,TRUE,3,FALSE,0,TRUE,9,FALSE,0
"38","AF062521","KU921785",16.2753,32.2781,FALSE,0,TRUE,18,FALSE,0,TRUE,54,TRUE,3
"39","AF407157","AF457084",22.5422,27.5416,TRUE,6,TRUE,18,TRUE,3,FALSE,0,TRUE,3
"40","AF069673","EU281999",19.0206,22.0185,FALSE,0,FALSE,0,FALSE,0,TRUE,3,TRUE,3
"41","KX228810","KF859745",3.52346,4.52278,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"42","HM204635","AB253428",33.3867,18.386,FALSE,0,TRUE,9,FALSE,0,FALSE,0,TRUE,6
"43","KU865768","KU865731",8.091,7.23132,TRUE,3,TRUE,18,FALSE,0,TRUE,9,FALSE,0
"44","HM027846","HM027823",21.8535,28.6105,TRUE,19,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"45","EU852950","EU852958",13.9649,13.9622,TRUE,3,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"46","FJ670523","KY496622",11.2354,19.3203,TRUE,9,FALSE,0,FALSE,0,TRUE,12,TRUE,3
"47","JF683761","JF683760",8.58886,9.58543,TRUE,18,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"48","JF683782","JF683783",13.2547,14.254,TRUE,16,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"49","JF683737","JF683748",23.1298,22.1332,TRUE,27,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"50","EU668968","FJ388938",0.361,1.16593,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"51","FJ388925","EU668982",14.4489,14.6214,TRUE,12,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"52","FJ388946","EU668965",1.89733,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"53","EU668966","FJ388893",0,0.977413,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"54","FJ388894","EU668971",1.50679,1.28776,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"55","KU921772","AY253305",35.2742,25.2756,TRUE,24,TRUE,9,TRUE,3,TRUE,9,TRUE,6
"56","KT022373","AY322193",25.3802,17.3802,FALSE,0,TRUE,6,FALSE,0,TRUE,3,FALSE,0
